oid,ra,dec,label_tns,tns_type_raw,label_simbad,simbad_otype,label_milliquas,milliquas_type,label_vsx,vsx_type,classALeRCE,label_source,label_conflict,all_labels,transient_vsx_flag,oid_combined
ZTF18abcsjhl,256.88905601923295,-14.448793399999998,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563774927174_ZTF18abcsjhl
ZTF18abclkvd,256.4910189833563,-13.69020168871207,,,,,,,RRL,RR,RRL,VSX,False,RRL,False,170437563779645493_ZTF18abclkvd
ZTF18abdlabd,256.8758648161203,-13.664751138864224,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563781218445_ZTF18abdlabd
ZTF18abclnmi,256.71190184531304,-13.650624708937988,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563781218560_ZTF18abclnmi
ZTF18abclmxf,256.32079253292414,-13.390988533313125,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563783839814_ZTF18abclmxf
ZTF19aadumwg,251.4922049459191,-15.233429994836419,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563824210173_ZTF19aadumwg
ZTF18abclkop,251.8992796880818,-15.337371544123137,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170437563825258584_ZTF18abclkop
ZTF18abclkoo,251.93196486545227,-15.243105607619029,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563825258673_ZTF18abclkoo
ZTF19aatmmww,251.68383959912438,-14.935399051591373,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563826307174_ZTF19aatmmww
ZTF19aawwiab,251.03847190446578,-14.780159898176912,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563827355768_ZTF19aawwiab
ZTF21aaqfdaq,251.47268822017617,-14.736414370704592,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563829977316_ZTF21aaqfdaq
ZTF19aapqcgi,251.5548844344767,-14.843139442604576,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563829977322_ZTF19aapqcgi
ZTF19abebspd,251.28658210022314,-14.526588731918643,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563830501390_ZTF19abebspd
ZTF19aawaohv,251.46864259999825,-14.467335426666663,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563830501511_ZTF19aawaohv
ZTF21abvanry,251.0275226999993,-13.871112799999363,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563835220053_ZTF21abvanry
ZTF18abclqyd,252.1850317734226,-15.265404979508688,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563840987398_ZTF18abclqyd
ZTF18abclkmk,252.53428236331234,-14.877150067289046,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563844133061_ZTF18abclkmk
ZTF18abcsizf,252.0730204975793,-14.474060145036677,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563847278755_ZTF18abcsizf
ZTF19aadumzp,251.57208768814036,-14.093203209331326,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563848327174_ZTF19aadumzp
ZTF18abcmcpk,252.0246508596764,-14.303363355487317,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563848851586_ZTF18abcmcpk
ZTF18abcsize,252.0322725406547,-14.3060556031219,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563848851588_ZTF18abcsize
ZTF19aatpjdj,251.18791680851535,-13.776581962692502,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563850948676_ZTF19aatpjdj
ZTF21abbrdxs,250.98088466146316,-13.591178348837026,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563851472903_ZTF21abbrdxs
ZTF18abclkns,251.84862233551874,-13.798144211062258,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563853570180_ZTF18abclkns
ZTF18abcmnxj,251.82604530156559,-13.66755789486108,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563853570288_ZTF18abcmnxj
ZTF20abbiuas,251.71575747437439,-13.480037380354037,,,,,Blazar,BRX,,,Blazar,Milliquas,False,Blazar,False,170437563854094512_ZTF20abbiuas
ZTF19aamxrmg,251.7085740349845,-13.582805359886605,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563854094562_ZTF19aamxrmg
ZTF20abkanvr,250.95442652895778,-13.439914285389632,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563855142974_ZTF20abkanvr
ZTF19abrectq,251.19043708461098,-13.296598716346933,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563856716432_ZTF19abrectq
ZTF18abclkpg,252.9642048689033,-14.957558075973838,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563860910216_ZTF18abclkpg
ZTF18abclkpo,253.47311932079592,-15.310697371521242,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563861434655_ZTF18abclkpo
ZTF18abclkpf,252.7975548244576,-14.73682738535058,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563864580256_ZTF18abclkpf
ZTF18abclknl,252.8818032804822,-14.73194130193925,,,,,,,RRL,RR,RRL,VSX,False,RRL,False,170437563866152992_ZTF18abclknl
ZTF18abdkzwz,253.0647457121308,-14.72346423278229,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563866153158_ZTF18abdkzwz
ZTF18adkmjws,252.74339677844645,-14.494585756734649,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563866677475_ZTF18adkmjws
ZTF18abclmcl,252.97103281798724,-14.290417344858822,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563868250316_ZTF18abclmcl
ZTF18abclkoc,252.48794451395517,-13.473582093001246,,,,,,,DSCT,HADS,DSCT,VSX,False,DSCT,False,170437563873493081_ZTF18abclkoc
ZTF18abclsil,252.21480172955967,-13.54769426948579,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563875590244_ZTF18abclsil
ZTF18abclmyx,253.34766966517904,-14.435586178390833,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563888173285_ZTF18abclmyx
ZTF18abjydjm,253.34872317780204,-14.266819547765618,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563888697521_ZTF18abjydjm
ZTF18abclkna,253.3732969334051,-14.26637576517301,,,E,EB*,,,E,EB,E,SIMBAD,False,E|E,False,170437563888697534_ZTF18abclkna
ZTF18abclknb,253.26904966942294,-14.212872533326596,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563888697607_ZTF18abclknb
ZTF18abclktf,253.1229755860703,-14.109659392416892,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563889221816_ZTF18abclktf
ZTF18abdkzwo,252.93533072460716,-13.896778043921508,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563892891675_ZTF18abdkzwo
ZTF18abclkss,252.8890539739269,-13.620444897598555,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563893416112_ZTF18abclkss
ZTF18abcltjs,252.6908069804687,-13.473670183760401,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563893940438_ZTF18abcltjs
ZTF18abcsizp,253.10285994060263,-13.763274546131283,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563894464629_ZTF18abcsizp
ZTF18abcsizs,253.1273061973188,-13.720956629157579,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563894464632_ZTF18abcsizs
ZTF18abclksx,253.08660997406233,-13.551249538997856,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563894989045_ZTF18abclksx
ZTF19aaobwed,253.03658816003082,-13.4703804856517,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563894989046_ZTF19aaobwed
ZTF19aasevhd,252.90477235424518,-13.31873498936879,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563895513357_ZTF19aasevhd
ZTF18abdkzza,253.796100080526,-13.924629184042962,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563907571742_ZTF18abdkzza
ZTF18abcmhjx,253.77382555095113,-13.940710379111248,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563907571857_ZTF18abcmhjx
ZTF18abclkmu,254.10766901963117,-13.975220200987119,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563908620327_ZTF18abclkmu
ZTF18abclxlb,252.64423890529068,-17.903807450702008,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563960526929_ZTF18abclxlb
ZTF18adlmmhe,251.90641609110693,-17.906200912753274,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563961573423_ZTF18adlmmhe
ZTF18abcsjbq,252.1637012292898,-17.725019946346038,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563963146353_ZTF18abcsjbq
ZTF18abclkre,252.53641735741851,-17.58398909708934,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563964719325_ZTF18abclkre
ZTF18adkmpgv,251.84638513399113,-17.344002543049708,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563967340606_ZTF18adkmpgv
ZTF18abclktn,252.00584711165328,-16.877715167063634,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563969437989_ZTF18abclktn
ZTF18abclktp,251.99911293985792,-16.850954068767514,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563969437999_ZTF18abclktp
ZTF18abcllic,253.39051531561458,-18.544407178459007,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563971011094_ZTF18abcllic
ZTF19aapqdmm,253.27926360674962,-18.46424401085866,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563971534953_ZTF19aapqdmm
ZTF18abcllhy,253.1861513942403,-18.348623086428773,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563971535145_ZTF18abcllhy
ZTF18abcllhm,253.2456386320153,-18.41039396212341,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563971535148_ZTF18abcllhm
ZTF24aaprhyr,253.51050295003412,-18.21882186666667,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563973108102_ZTF24aaprhyr
ZTF19aattlbe,253.9428981352056,-18.636234765283675,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563973632014_ZTF19aattlbe
ZTF18abcllzs,253.95506216295828,-18.570319226289744,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563973632433_ZTF18abcllzs
ZTF18abcllzq,253.91719586354793,-18.295431039179007,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563974156596_ZTF18abcllzq
ZTF18abcllzk,253.75911739271046,-18.133554975575766,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563974680819_ZTF18abcllzk
ZTF19aaryzcc,253.76681559045127,-18.21986942301001,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563974680987_ZTF19aaryzcc
ZTF19abevovh,252.93891316313974,-17.855988402389045,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563976253613_ZTF19abevovh
ZTF18adkmirg,253.3981061069153,-18.09131158524649,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563976777872_ZTF18adkmirg
ZTF18abclxpg,253.30442886005673,-18.173706633875593,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563976777989_ZTF18abclxpg
ZTF23aaaziyq,253.2788038265413,-17.92746694704818,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563977302149_ZTF23aaaziyq
ZTF18abclnxc,253.21014293292816,-17.91982224579547,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563977302265_ZTF18abclnxc
ZTF18abcmkze,253.29507927892024,-17.804903570160754,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563977302309_ZTF18abcmkze
ZTF18abcllts,253.01579217192037,-17.739311789931694,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563977826359_ZTF18abcllts
ZTF18abclkww,253.13798281905474,-17.779640936918263,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563977826429_ZTF18abclkww
ZTF18abclltr,253.3571794818699,-17.85004644909391,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563978874884_ZTF18abclltr
ZTF18abclkvz,253.44846982697436,-17.629104657893514,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563978875137_ZTF18abclkvz
ZTF19aaqakcy,253.2764703000402,-17.4437645,,,,,,,RRL,RR,RRL,VSX,False,RRL,False,170437563979399318_ZTF19aaqakcy
ZTF18abclkwb,252.9431434666792,-17.435628986935505,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563981496459_ZTF18abclkwb
ZTF18abclkwc,253.09866525098096,-17.344222927013647,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563983069270_ZTF18abclkwc
ZTF18abclkwf,252.97033240813235,-17.26295682330928,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563983593734_ZTF18abclkwf
ZTF18abclkxp,252.7265937201517,-16.78823521001454,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563987788182_ZTF18abclkxp
ZTF19abappum,252.5709784788008,-16.664199914743385,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563988312154_ZTF19abappum
ZTF18abclppp,252.60680617910637,-16.66191563037031,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563988312188_ZTF18abclppp
ZTF19abanyva,251.75409918435724,-16.21799330183564,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170437563989885075_ZTF19abanyva
ZTF18abclktk,251.73612570833737,-16.167937134820683,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563989885092_ZTF18abclktk
ZTF18abclktz,251.79557066720773,-16.3755042904857,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563989885277_ZTF18abclktz
ZTF18abcsjcc,251.99600288423872,-16.030221465692335,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563991458166_ZTF18abcsjcc
ZTF18abclnfr,252.23024128351193,-16.187963084883364,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563992506477_ZTF18abclnfr
ZTF18adkmkeh,252.20593583779464,-16.09300193485417,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170437563993031060_ZTF18adkmkeh
ZTF18abcllzh,254.19573594616082,-18.431856737822823,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563994079377_ZTF18abcllzh
ZTF18abcmcrt,254.05827488816178,-18.35807907427712,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563994079650_ZTF18abcmcrt
ZTF18adkmoja,254.07186771375984,-18.10968549310599,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563994603811_ZTF18adkmoja
ZTF18abcllzc,254.32325472865304,-18.066049029750165,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563996176919_ZTF18abcllzc
ZTF18abcllvf,253.96846083927701,-17.847972870120223,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563996700693_ZTF18abcllvf
ZTF18abclmbj,254.17738728379425,-17.80395977601797,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563996700979_ZTF18abclmbj
ZTF18abcllvr,254.34015206648618,-17.919758427168045,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563997749300_ZTF18abcllvr
ZTF19aaqalbk,254.1815084933408,-17.69069237200642,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563998273605_ZTF19aaqalbk
ZTF18adkmmpe,253.75729755175794,-17.85472479160388,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563998798160_ZTF18adkmmpe
ZTF18abcllvc,253.9842933994441,-17.61968706256491,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564000371003_ZTF18abcllvc
ZTF18abcllvm,253.73634410378887,-17.16819166333353,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564001419602_ZTF18abcllvm
ZTF18abefhqp,253.71213934246174,-17.296969450061187,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437564001419699_ZTF18abefhqp
ZTF18abclluv,254.13771435965145,-17.659127901066217,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564001943593_ZTF18abclluv
ZTF18abjydey,254.21677017429923,-17.45691860314299,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564001943874_ZTF18abjydey
ZTF18abclmbo,254.1119220367246,-17.40326139758918,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437564002468087_ZTF18abclmbo
ZTF18abcllvd,253.95213923545907,-17.39348615485094,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564002468293_ZTF18abcllvd
ZTF19aaqalbj,253.87855236096377,-17.262319388795824,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564002992526_ZTF19aaqalbj
ZTF18abcmbtq,253.9297426414954,-17.230744014796244,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564002992563_ZTF18abcmbtq
ZTF18abcllvs,253.9166596630579,-17.162048594510406,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564002992576_ZTF18abcllvs
ZTF18abclkxn,253.08951331893647,-16.78018689613265,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564004565202_ZTF18abclkxn
ZTF18abclkxu,253.34610188618817,-16.85669883685748,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437564005613992_ZTF18abclkxu
ZTF18abcllrz,253.44349142696598,-16.49281880115166,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564007711096_ZTF18abcllrz
ZTF18abclkxl,253.04285459283108,-16.639643754418337,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564008235458_ZTF18abclkxl
ZTF18abdlabm,252.75064099540586,-16.474948300274836,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564008759387_ZTF18abdlabm
ZTF18abclkyd,252.66749953831402,-16.387664745502452,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564008759610_ZTF18abclkyd
ZTF18abclkyc,252.65795574187158,-16.3442875658702,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564009283644_ZTF18abclkyc
ZTF18abclkxr,252.71384970346563,-16.10236529700805,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564010856740_ZTF18abclkxr
ZTF18abclkyg,253.24174936009734,-16.399586628510868,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564011380788_ZTF18abclkyg
ZTF18abclkxo,253.31312141651998,-16.35617689188674,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564011381264_ZTF18abclkxo
ZTF18abcllvz,253.1447330651218,-16.15552012116659,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564011905215_ZTF18abcllvz
ZTF18abcllhb,252.75850433337092,-15.907059538782518,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564014526592_ZTF18abcllhb
ZTF18abclmbm,254.4096544952363,-17.639239338669178,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564018720773_ZTF18abclmbm
ZTF18abcllqw,254.599345204778,-17.66248312262514,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564018721256_ZTF18abcllqw
ZTF18abcmofv,254.94513628609764,-17.206117854077426,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564021867140_ZTF18abcmofv
ZTF18abclpus,254.3775410318273,-17.302187303630987,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564022391053_ZTF18abclpus
ZTF19aaocfdh,254.47813585921108,-17.14537143375878,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564024488129_ZTF19aaocfdh
ZTF18abclmkg,254.54382935392505,-16.880126640690403,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564026060937_ZTF18abclmkg
ZTF19aaocfcz,254.41319152416645,-16.702071839195334,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564026585217_ZTF19aaocfcz
ZTF18abclmey,253.98486543845436,-16.481727939076766,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564029206728_ZTF18abclmey
ZTF18abclmev,254.09227951848254,-16.49710819330288,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564029206849_ZTF18abclmev
ZTF18abclleq,253.8082595053306,-16.323608290295848,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564029730861_ZTF18abclleq
ZTF18adkmpdr,254.20187218697956,-16.274688173813406,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564030779641_ZTF18adkmpdr
ZTF18abefgtr,253.947068863567,-16.17955021187799,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564031303699_ZTF18abefgtr
ZTF18abeffdr,253.42017202582156,-15.685065960629043,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564034449525_ZTF18abeffdr
ZTF18abcsjef,253.8977516826767,-16.00805120697305,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564034973982_ZTF18abcsjef
ZTF18adlmmde,253.86989551541873,-15.87935846313555,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564034974009_ZTF18adlmmde
ZTF18abclkpq,253.36557407427048,-15.555837566055082,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564038119531_ZTF18abclkpq
ZTF18abclkpx,253.41090271777963,-15.392669642652526,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564039692589_ZTF18abclkpx
ZTF19aarxvkk,253.44870916576798,-15.434577226422148,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564039692591_ZTF19aarxvkk
ZTF18abcllwu,254.71885281104522,-16.826092658416027,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564041789455_ZTF18abcllwu
ZTF18abclneb,254.6744820832238,-16.604101088098776,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564042314200_ZTF18abclneb
ZTF18abcllxb,255.08661953459762,-16.58892815940355,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564043362672_ZTF18abcllxb
ZTF18abcllws,254.7200825254225,-16.399500754719877,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564047556640_ZTF18abcllws
ZTF19aadyubl,254.57997194723043,-16.043924451953178,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564048081112_ZTF19aadyubl
ZTF18abcllcm,253.9245710215135,-15.734340931702766,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564051226933_ZTF18abcllcm
ZTF19aadunjp,249.8055134441992,-17.904886538246192,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437564092645743_ZTF19aadunjp
ZTF19aapqcxq,249.78676742098705,-17.70008412019285,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564093169909_ZTF19aapqcxq
ZTF19aamwrnz,249.7289038930869,-17.604048293833504,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564093170232_ZTF19aamwrnz
ZTF19aaqrmdp,250.2723785274421,-17.885256752659892,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564093694320_ZTF19aaqrmdp
ZTF19aapzxcj,249.21444656067487,-17.36021897392075,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437564095791438_ZTF19aapzxcj
ZTF19aaduqvv,248.9873269574361,-17.290966825639785,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437564096315470_ZTF19aaduqvv
ZTF19aapzxck,248.930996107502,-17.30027430173873,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564096315739_ZTF19aapzxck
ZTF19aadungn,248.90891808220593,-17.164454104749556,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564099985540_ZTF19aadungn
ZTF19aaqacuc,248.85303474594207,-16.710249329899625,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564102082678_ZTF19aaqacuc
ZTF19aadundu,248.86666935921883,-16.70423894408293,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564102083171_ZTF19aadundu
ZTF19aadurbb,248.75514982389933,-16.447276548693186,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564102607098_ZTF19aadurbb
ZTF19aaxrcju,248.77151833714282,-16.59408828132444,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564102607223_ZTF19aaxrcju
ZTF19aadundx,249.2612807493368,-16.80036704026521,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564103131272_ZTF19aadundx
ZTF19aadundw,248.8863592557243,-16.42830112001257,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564104180114_ZTF19aadundw
ZTF19aawaoty,250.86770624563314,-17.905467351630353,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564106801345_ZTF19aawaoty
ZTF19aadupqd,250.8625085071764,-17.719767667898513,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564107325781_ZTF19aadupqd
ZTF19adnwbcj,250.7318066269884,-17.88698021808351,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564107325823_ZTF19adnwbcj
ZTF19aapqdfa,251.03823180504068,-17.55142182219846,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564108898756_ZTF19aapqdfa
ZTF19aapqcxp,250.20851533898937,-17.268706894057264,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437564112044057_ZTF19aapqcxp
ZTF19aadupqb,250.74897977336377,-17.44276549157003,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564112568440_ZTF19aadupqb
ZTF19aauxpxm,249.91877957742062,-17.27247860519812,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564114141236_ZTF19aauxpxm
ZTF25abtlnkw,249.9985915624919,-17.115616,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564114141461_ZTF25abtlnkw
ZTF19aaqadhn,249.61019053711084,-16.8529054642068,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564115189914_ZTF19aaqadhn
ZTF19aamwrzz,249.5823972539991,-16.77911982389388,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564115189946_ZTF19aamwrzz
ZTF19abebsot,249.67463766742716,-16.79472960791807,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564115190046_ZTF19abebsot
ZTF19aamxqkj,249.56289078361425,-16.743352657648007,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564115190217_ZTF19aamxqkj
ZTF19aaduncu,250.08771565798625,-16.71369831282916,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564117811295_ZTF19aaduncu
ZTF19aatpitv,250.02381782794353,-16.57984507299233,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437564118335653_ZTF19aatpitv
ZTF19aapzxpp,250.0491949356036,-16.503994850001355,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564118335800_ZTF19aapzxpp
ZTF23aafwprp,249.36285703334207,-16.51525373333333,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437564119384260_ZTF23aafwprp
ZTF19aapzxig,249.23688689282685,-16.485202001954473,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564119384449_ZTF19aapzxig
ZTF19aadupqc,251.19212461035548,-17.541091973864173,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564128821473_ZTF19aadupqc
ZTF19aadurkq,251.52600588717635,-17.65905478123428,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437564129870263_ZTF19aadurkq
ZTF23aajddes,251.2837877,-17.3797723,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564130918463_ZTF23aajddes
ZTF19aadurkz,251.45849690987674,-17.298308463024135,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437564130918868_ZTF19aadurkz
ZTF19aaocnor,251.60727699207422,-17.137649733127564,,,E,EB*,,,E,EA,E,SIMBAD,False,E|E,False,170437564132491851_ZTF19aaocnor
